plotId,treeId,family,genus,species,d_cm,lat,long,size_m2,year
BSP34,BSP34_142,Combretaceae,Terminalia,paniculata,3.819718634,14.28333,75.11806,10000,1998
BSP34,BSP34_143,Combretaceae,Terminalia,paniculata,3.819718634,14.28333,75.11806,10000,1998
BSP34,BSP34_144,Combretaceae,Terminalia,paniculata,3.819718634,14.28333,75.11806,10000,1998
BSP34,BSP34_145,Combretaceae,Terminalia,paniculata,3.819718634,14.28333,75.11806,10000,1998
BSP34,BSP34_146,Combretaceae,Terminalia,paniculata,3.819718634,14.28333,75.11806,10000,1998
BSP34,BSP34_1,Lauraceae,Alseodaphne,semecarpifolia,4.13802852,14.28333,75.11806,10000,1998
BSP34,BSP34_9,Combretaceae,Calycopteris,floribunda,4.13802852,14.28333,75.11806,10000,1998
BSP34,BSP34_27,Lecythidaceae,Careya,arborea,4.13802852,14.28333,75.11806,10000,1998
BSP34,BSP34_147,Combretaceae,Terminalia,paniculata,4.13802852,14.28333,75.11806,10000,1998
BSP34,BSP34_215,Fabaceae,Xylia,xylocarpa,4.13802852,14.28333,75.11806,10000,1998
BSP34,BSP34_10,Combretaceae,Calycopteris,floribunda,4.456338407,14.28333,75.11806,10000,1998
BSP34,BSP34_11,Combretaceae,Calycopteris,floribunda,4.456338407,14.28333,75.11806,10000,1998
BSP34,BSP34_12,Combretaceae,Calycopteris,floribunda,4.456338407,14.28333,75.11806,10000,1998
BSP34,BSP34_47,Flacourtiaceae,Flacourtia,montana,4.456338407,14.28333,75.11806,10000,1998
BSP34,BSP34_67,Sapotaceae,Madhuca,longifolia,4.456338407,14.28333,75.11806,10000,1998
BSP34,BSP34_82,Rubiaceae,Meyna,laxiflora,4.456338407,14.28333,75.11806,10000,1998
BSP34,BSP34_148,Combretaceae,Terminalia,paniculata,4.456338407,14.28333,75.11806,10000,1998
BSP34,BSP34_149,Combretaceae,Terminalia,paniculata,4.456338407,14.28333,75.11806,10000,1998
BSP34,BSP34_150,Combretaceae,Terminalia,paniculata,4.456338407,14.28333,75.11806,10000,1998
BSP34,BSP34_90,Combretaceae,Terminalia,alata,4.774648293,14.28333,75.11806,10000,1998
BSP34,BSP34_151,Combretaceae,Terminalia,paniculata,4.774648293,14.28333,75.11806,10000,1998
BSP34,BSP34_152,Combretaceae,Terminalia,paniculata,4.774648293,14.28333,75.11806,10000,1998
BSP34,BSP34_216,Fabaceae,Xylia,xylocarpa,4.774648293,14.28333,75.11806,10000,1998
BSP34,BSP34_43,Ebenaceae,Diospyros,melanoxylon,5.092958179,14.28333,75.11806,10000,1998
BSP34,BSP34_89,Apocynaceae,Tabernaemontana,heyneana,5.092958179,14.28333,75.11806,10000,1998
BSP34,BSP34_153,Combretaceae,Terminalia,paniculata,5.092958179,14.28333,75.11806,10000,1998
BSP34,BSP34_154,Combretaceae,Terminalia,paniculata,5.092958179,14.28333,75.11806,10000,1998
BSP34,BSP34_155,Combretaceae,Terminalia,paniculata,5.092958179,14.28333,75.11806,10000,1998
BSP34,BSP34_156,Combretaceae,Terminalia,paniculata,5.092958179,14.28333,75.11806,10000,1998
BSP34,BSP34_59,Lythraceae,Lagerstroemia,microcarpa,5.411268065,14.28333,75.11806,10000,1998
BSP34,BSP34_88,Berberidaceae,Stereospermum,colais,5.411268065,14.28333,75.11806,10000,1998
BSP34,BSP34_13,Combretaceae,Calycopteris,floribunda,5.729577951,14.28333,75.11806,10000,1998
BSP34,BSP34_14,Combretaceae,Calycopteris,floribunda,5.729577951,14.28333,75.11806,10000,1998
BSP34,BSP34_46,Ebenaceae,Diospyros,montana,5.729577951,14.28333,75.11806,10000,1998
BSP34,BSP34_60,Lythraceae,Lagerstroemia,microcarpa,5.729577951,14.28333,75.11806,10000,1998
BSP34,BSP34_157,Combretaceae,Terminalia,paniculata,5.729577951,14.28333,75.11806,10000,1998
BSP34,BSP34_158,Combretaceae,Terminalia,paniculata,5.729577951,14.28333,75.11806,10000,1998
BSP34,BSP34_159,Combretaceae,Terminalia,paniculata,5.729577951,14.28333,75.11806,10000,1998
BSP34,BSP34_160,Combretaceae,Terminalia,paniculata,5.729577951,14.28333,75.11806,10000,1998
BSP34,BSP34_244,Rhamnaceae,Ziziphus,rugosa,5.729577951,14.28333,75.11806,10000,1998
BSP34,BSP34_91_B,Combretaceae,Terminalia,alata,5.729577951,14.28333,75.11806,10000,1998
BSP34,BSP34_92_B,Combretaceae,Terminalia,alata,5.729577951,14.28333,75.11806,10000,1998
BSP34,BSP34_91_A,Combretaceae,Terminalia,alata,6.047887837,14.28333,75.11806,10000,1998
BSP34,BSP34_92_A,Combretaceae,Terminalia,alata,6.047887837,14.28333,75.11806,10000,1998
BSP34,BSP34_15,Combretaceae,Calycopteris,floribunda,6.366197724,14.28333,75.11806,10000,1998
BSP34,BSP34_16,Combretaceae,Calycopteris,floribunda,6.366197724,14.28333,75.11806,10000,1998
BSP34,BSP34_17,Combretaceae,Calycopteris,floribunda,6.366197724,14.28333,75.11806,10000,1998
BSP34,BSP34_18,Combretaceae,Calycopteris,floribunda,6.366197724,14.28333,75.11806,10000,1998
BSP34,BSP34_19,Combretaceae,Calycopteris,floribunda,6.366197724,14.28333,75.11806,10000,1998
BSP34,BSP34_44,Ebenaceae,Diospyros,melanoxylon,6.366197724,14.28333,75.11806,10000,1998
BSP34,BSP34_93,Combretaceae,Terminalia,alata,6.366197724,14.28333,75.11806,10000,1998
BSP34,BSP34_161,Combretaceae,Terminalia,paniculata,6.366197724,14.28333,75.11806,10000,1998
BSP34,BSP34_167_B,Combretaceae,Terminalia,paniculata,6.366197724,14.28333,75.11806,10000,1998
BSP34,BSP34_20,Combretaceae,Calycopteris,floribunda,7.002817496,14.28333,75.11806,10000,1998
BSP34,BSP34_21,Combretaceae,Calycopteris,floribunda,7.002817496,14.28333,75.11806,10000,1998
BSP34,BSP34_22,Combretaceae,Calycopteris,floribunda,7.002817496,14.28333,75.11806,10000,1998
BSP34,BSP34_94,Combretaceae,Terminalia,alata,7.002817496,14.28333,75.11806,10000,1998
BSP34,BSP34_29,Fabaceae,Cassia,fistula,7.321127382,14.28333,75.11806,10000,1998
BSP34,BSP34_162,Combretaceae,Terminalia,paniculata,7.321127382,14.28333,75.11806,10000,1998
BSP34,BSP34_163,Combretaceae,Terminalia,paniculata,7.639437268,14.28333,75.11806,10000,1998
BSP34,BSP34_51,Rubiaceae,Haldina,cordifolia,7.957747155,14.28333,75.11806,10000,1998
BSP34,BSP34_164,Combretaceae,Terminalia,paniculata,8.276057041,14.28333,75.11806,10000,1998
BSP34,BSP34_165,Combretaceae,Terminalia,paniculata,8.594366927,14.28333,75.11806,10000,1998
BSP34,BSP34_166,Combretaceae,Terminalia,paniculata,8.594366927,14.28333,75.11806,10000,1998
BSP34,BSP34_23,Combretaceae,Calycopteris,floribunda,8.912676813,14.28333,75.11806,10000,1998
BSP34,BSP34_95,Combretaceae,Terminalia,alata,9.230986699,14.28333,75.11806,10000,1998
BSP34,BSP34_167_A,Combretaceae,Terminalia,paniculata,9.549296586,14.28333,75.11806,10000,1998
BSP34,BSP34_168,Combretaceae,Terminalia,paniculata,9.549296586,14.28333,75.11806,10000,1998
BSP34,BSP34_24,Combretaceae,Calycopteris,floribunda,10.50422624,14.28333,75.11806,10000,1998
BSP34,BSP34_169,Combretaceae,Terminalia,paniculata,11.14084602,14.28333,75.11806,10000,1998
BSP34,BSP34_25,Combretaceae,Calycopteris,floribunda,11.77746579,14.28333,75.11806,10000,1998
BSP34,BSP34_68,Sapotaceae,Madhuca,longifolia,11.77746579,14.28333,75.11806,10000,1998
BSP34,BSP34_96,Combretaceae,Terminalia,alata,12.41408556,14.28333,75.11806,10000,1998
BSP34,BSP34_203_B,Combretaceae,Terminalia,paniculata,12.73239545,14.28333,75.11806,10000,1998
BSP34,BSP34_26,Combretaceae,Calycopteris,floribunda,13.05070533,14.28333,75.11806,10000,1998
BSP34,BSP34_170,Combretaceae,Terminalia,paniculata,13.05070533,14.28333,75.11806,10000,1998
BSP34,BSP34_171,Combretaceae,Terminalia,paniculata,13.05070533,14.28333,75.11806,10000,1998
BSP34,BSP34_52,Rubiaceae,Haldina,cordifolia,13.36901522,14.28333,75.11806,10000,1998
BSP34,BSP34_97,Combretaceae,Terminalia,alata,13.36901522,14.28333,75.11806,10000,1998
BSP34,BSP34_172,Combretaceae,Terminalia,paniculata,13.36901522,14.28333,75.11806,10000,1998
BSP34,BSP34_173,Combretaceae,Terminalia,paniculata,13.68732511,14.28333,75.11806,10000,1998
BSP34,BSP34_98,Combretaceae,Terminalia,alata,14.32394488,14.28333,75.11806,10000,1998
BSP34,BSP34_174,Combretaceae,Terminalia,paniculata,14.64225476,14.28333,75.11806,10000,1998
BSP34,BSP34_61,Lythraceae,Lagerstroemia,microcarpa,15.27887454,14.28333,75.11806,10000,1998
BSP34,BSP34_175,Combretaceae,Terminalia,paniculata,15.27887454,14.28333,75.11806,10000,1998
BSP34,BSP34_45,Ebenaceae,Diospyros,melanoxylon,15.91549431,14.28333,75.11806,10000,1998
BSP34,BSP34_176,Combretaceae,Terminalia,paniculata,15.91549431,14.28333,75.11806,10000,1998
BSP34,BSP34_110_B,Combretaceae,Terminalia,alata,15.91549431,14.28333,75.11806,10000,1998
BSP34,BSP34_33,Dilleniaceae,Dillenia,pentagyna,16.2338042,14.28333,75.11806,10000,1998
BSP34,BSP34_99,Combretaceae,Terminalia,alata,16.2338042,14.28333,75.11806,10000,1998
BSP34,BSP34_177,Combretaceae,Terminalia,paniculata,16.2338042,14.28333,75.11806,10000,1998
BSP34,BSP34_62,Lythraceae,Lagerstroemia,microcarpa,16.87042397,14.28333,75.11806,10000,1998
BSP34,BSP34_86,Anacardiaceae,Semecarpus,anacardium,17.50704374,14.28333,75.11806,10000,1998
BSP34,BSP34_69,Sapotaceae,Madhuca,longifolia,18.14366351,14.28333,75.11806,10000,1998
BSP34,BSP34_100,Combretaceae,Terminalia,alata,18.78028328,14.28333,75.11806,10000,1998
BSP34,BSP34_101,Combretaceae,Terminalia,alata,19.09859317,14.28333,75.11806,10000,1998
BSP34,BSP34_85,Fabaceae,Pterocarpus,marsupium,19.41690306,14.28333,75.11806,10000,1998
BSP34,BSP34_178,Combretaceae,Terminalia,paniculata,19.41690306,14.28333,75.11806,10000,1998
BSP34,BSP34_179,Combretaceae,Terminalia,paniculata,19.73521294,14.28333,75.11806,10000,1998
BSP34,BSP34_180,Combretaceae,Terminalia,paniculata,19.73521294,14.28333,75.11806,10000,1998
BSP34,BSP34_217,Fabaceae,Xylia,xylocarpa,19.73521294,14.28333,75.11806,10000,1998
BSP34,BSP34_181,Combretaceae,Terminalia,paniculata,21.00845249,14.28333,75.11806,10000,1998
BSP34,BSP34_81,Euphorbiaceae,Mallotus,philippensis,22.28169203,14.28333,75.11806,10000,1998
BSP34,BSP34_218,Fabaceae,Xylia,xylocarpa,22.28169203,14.28333,75.11806,10000,1998
BSP34,BSP34_70,Sapotaceae,Madhuca,longifolia,22.91831181,14.28333,75.11806,10000,1998
BSP34,BSP34_2,Lauraceae,Alseodaphne,semecarpifolia,23.23662169,14.28333,75.11806,10000,1998
BSP34,BSP34_182,Combretaceae,Terminalia,paniculata,24.50986124,14.28333,75.11806,10000,1998
BSP34,BSP34_219,Fabaceae,Xylia,xylocarpa,24.50986124,14.28333,75.11806,10000,1998
BSP34,BSP34_28,Lecythidaceae,Careya,arborea,24.82817112,14.28333,75.11806,10000,1998
BSP34,BSP34_183,Combretaceae,Terminalia,paniculata,24.82817112,14.28333,75.11806,10000,1998
BSP34,BSP34_63,Lythraceae,Lagerstroemia,microcarpa,25.78310078,14.28333,75.11806,10000,1998
BSP34,BSP34_184,Combretaceae,Terminalia,paniculata,26.10141067,14.28333,75.11806,10000,1998
BSP34,BSP34_220,Fabaceae,Xylia,xylocarpa,27.05634033,14.28333,75.11806,10000,1998
BSP34,BSP34_102,Combretaceae,Terminalia,alata,27.37465021,14.28333,75.11806,10000,1998
BSP34,BSP34_53,Rubiaceae,Haldina,cordifolia,28.01126998,14.28333,75.11806,10000,1998
BSP34,BSP34_103,Combretaceae,Terminalia,alata,28.64788976,14.28333,75.11806,10000,1998
BSP34,BSP34_104,Combretaceae,Terminalia,alata,28.64788976,14.28333,75.11806,10000,1998
BSP34,BSP34_105,Combretaceae,Terminalia,alata,28.64788976,14.28333,75.11806,10000,1998
BSP34,BSP34_185,Combretaceae,Terminalia,paniculata,28.64788976,14.28333,75.11806,10000,1998
BSP34,BSP34_186,Combretaceae,Terminalia,paniculata,28.96619964,14.28333,75.11806,10000,1998
BSP34,BSP34_187,Combretaceae,Terminalia,paniculata,28.96619964,14.28333,75.11806,10000,1998
BSP34,BSP34_65_B,Lythraceae,Lagerstroemia,microcarpa,29.9211293,14.28333,75.11806,10000,1998
BSP34,BSP34_34,Dilleniaceae,Dillenia,pentagyna,30.87605896,14.28333,75.11806,10000,1998
BSP34,BSP34_129,Combretaceae,Terminalia,bellirica,30.87605896,14.28333,75.11806,10000,1998
BSP34,BSP34_221,Fabaceae,Xylia,xylocarpa,30.87605896,14.28333,75.11806,10000,1998
BSP34,BSP34_188,Combretaceae,Terminalia,paniculata,31.51267873,14.28333,75.11806,10000,1998
BSP34,BSP34_222,Fabaceae,Xylia,xylocarpa,31.83098862,14.28333,75.11806,10000,1998
BSP34,BSP34_130_B,Combretaceae,Terminalia,bellirica,31.83098862,14.28333,75.11806,10000,1998
BSP34,BSP34_189,Combretaceae,Terminalia,paniculata,32.1492985,14.28333,75.11806,10000,1998
BSP34,BSP34_106,Combretaceae,Terminalia,alata,32.46760839,14.28333,75.11806,10000,1998
BSP34,BSP34_190,Combretaceae,Terminalia,paniculata,32.78591828,14.28333,75.11806,10000,1998
BSP34,BSP34_223,Fabaceae,Xylia,xylocarpa,32.78591828,14.28333,75.11806,10000,1998
BSP34,BSP34_224,Fabaceae,Xylia,xylocarpa,33.10422816,14.28333,75.11806,10000,1998
BSP34,BSP34_107,Combretaceae,Terminalia,alata,33.42253805,14.28333,75.11806,10000,1998
BSP34,BSP34_108,Combretaceae,Terminalia,alata,33.42253805,14.28333,75.11806,10000,1998
BSP34,BSP34_54,Rubiaceae,Haldina,cordifolia,33.74084794,14.28333,75.11806,10000,1998
BSP34,BSP34_64,Lythraceae,Lagerstroemia,microcarpa,33.74084794,14.28333,75.11806,10000,1998
BSP34,BSP34_83,Rubiaceae,Meyna,laxiflora,33.74084794,14.28333,75.11806,10000,1998
BSP34,BSP34_109,Combretaceae,Terminalia,alata,33.74084794,14.28333,75.11806,10000,1998
BSP34,BSP34_191,Combretaceae,Terminalia,paniculata,33.74084794,14.28333,75.11806,10000,1998
BSP34,BSP34_206_B,Combretaceae,Terminalia,paniculata,33.74084794,14.28333,75.11806,10000,1998
BSP34,BSP34_110_A,Combretaceae,Terminalia,alata,34.05915782,14.28333,75.11806,10000,1998
BSP34,BSP34_111,Combretaceae,Terminalia,alata,34.05915782,14.28333,75.11806,10000,1998
BSP34,BSP34_112,Combretaceae,Terminalia,alata,34.05915782,14.28333,75.11806,10000,1998
BSP34,BSP34_113,Combretaceae,Terminalia,alata,34.05915782,14.28333,75.11806,10000,1998
BSP34,BSP34_204_B,Combretaceae,Terminalia,paniculata,34.05915782,14.28333,75.11806,10000,1998
BSP34,BSP34_114,Combretaceae,Terminalia,alata,34.69577759,14.28333,75.11806,10000,1998
BSP34,BSP34_4,Bombacaceae,Bombax,ceiba,35.01408748,14.28333,75.11806,10000,1998
BSP34,BSP34_55,Rubiaceae,Haldina,cordifolia,35.01408748,14.28333,75.11806,10000,1998
BSP34,BSP34_115,Combretaceae,Terminalia,alata,35.01408748,14.28333,75.11806,10000,1998
BSP34,BSP34_192,Combretaceae,Terminalia,paniculata,35.01408748,14.28333,75.11806,10000,1998
BSP34,BSP34_193,Combretaceae,Terminalia,paniculata,35.01408748,14.28333,75.11806,10000,1998
BSP34,BSP34_116,Combretaceae,Terminalia,alata,35.96901714,14.28333,75.11806,10000,1998
BSP34,BSP34_194,Combretaceae,Terminalia,paniculata,35.96901714,14.28333,75.11806,10000,1998
BSP34,BSP34_225,Fabaceae,Xylia,xylocarpa,35.96901714,14.28333,75.11806,10000,1998
BSP34,BSP34_117,Combretaceae,Terminalia,alata,36.60563691,14.28333,75.11806,10000,1998
BSP34,BSP34_118,Combretaceae,Terminalia,alata,36.9239468,14.28333,75.11806,10000,1998
BSP34,BSP34_119,Combretaceae,Terminalia,alata,37.56056657,14.28333,75.11806,10000,1998
BSP34,BSP34_195,Combretaceae,Terminalia,paniculata,37.56056657,14.28333,75.11806,10000,1998
BSP34,BSP34_226,Fabaceae,Xylia,xylocarpa,37.56056657,14.28333,75.11806,10000,1998
BSP34,BSP34_196,Combretaceae,Terminalia,paniculata,38.19718634,14.28333,75.11806,10000,1998
BSP34,BSP34_227,Fabaceae,Xylia,xylocarpa,38.19718634,14.28333,75.11806,10000,1998
BSP34,BSP34_198_B,Combretaceae,Terminalia,paniculata,38.19718634,14.28333,75.11806,10000,1998
BSP34,BSP34_228,Fabaceae,Xylia,xylocarpa,38.51549623,14.28333,75.11806,10000,1998
BSP34,BSP34_71,Sapotaceae,Madhuca,longifolia,38.83380611,14.28333,75.11806,10000,1998
BSP34,BSP34_197,Combretaceae,Terminalia,paniculata,38.83380611,14.28333,75.11806,10000,1998
BSP34,BSP34_72,Sapotaceae,Madhuca,longifolia,39.152116,14.28333,75.11806,10000,1998
BSP34,BSP34_73,Sapotaceae,Madhuca,longifolia,39.152116,14.28333,75.11806,10000,1998
BSP34,BSP34_120,Combretaceae,Terminalia,alata,39.47042589,14.28333,75.11806,10000,1998
BSP34,BSP34_229,Fabaceae,Xylia,xylocarpa,40.42535555,14.28333,75.11806,10000,1998
BSP34,BSP34_121,Combretaceae,Terminalia,alata,40.74366543,14.28333,75.11806,10000,1998
BSP34,BSP34_65_A,Lythraceae,Lagerstroemia,microcarpa,41.3802852,14.28333,75.11806,10000,1998
BSP34,BSP34_198_A,Combretaceae,Terminalia,paniculata,41.3802852,14.28333,75.11806,10000,1998
BSP34,BSP34_230,Fabaceae,Xylia,xylocarpa,41.3802852,14.28333,75.11806,10000,1998
BSP34,BSP34_231,Fabaceae,Xylia,xylocarpa,41.3802852,14.28333,75.11806,10000,1998
BSP34,BSP34_35,Dilleniaceae,Dillenia,pentagyna,41.69859509,14.28333,75.11806,10000,1998
BSP34,BSP34_130_A,Combretaceae,Terminalia,bellirica,42.01690498,14.28333,75.11806,10000,1998
BSP34,BSP34_122,Combretaceae,Terminalia,alata,42.33521486,14.28333,75.11806,10000,1998
BSP34,BSP34_131,Combretaceae,Terminalia,bellirica,42.65352475,14.28333,75.11806,10000,1998
BSP34,BSP34_66,Lythraceae,Lagerstroemia,microcarpa,42.97183463,14.28333,75.11806,10000,1998
BSP34,BSP34_199,Combretaceae,Terminalia,paniculata,42.97183463,14.28333,75.11806,10000,1998
BSP34,BSP34_232,Fabaceae,Xylia,xylocarpa,42.97183463,14.28333,75.11806,10000,1998
BSP34,BSP34_56,Rubiaceae,Haldina,cordifolia,43.29014452,14.28333,75.11806,10000,1998
BSP34,BSP34_200,Combretaceae,Terminalia,paniculata,43.29014452,14.28333,75.11806,10000,1998
BSP34,BSP34_233,Fabaceae,Xylia,xylocarpa,43.29014452,14.28333,75.11806,10000,1998
BSP34,BSP34_36,Dilleniaceae,Dillenia,pentagyna,43.60845441,14.28333,75.11806,10000,1998
BSP34,BSP34_74,Sapotaceae,Madhuca,longifolia,43.60845441,14.28333,75.11806,10000,1998
BSP34,BSP34_75,Sapotaceae,Madhuca,longifolia,43.60845441,14.28333,75.11806,10000,1998
BSP34,BSP34_201,Combretaceae,Terminalia,paniculata,43.60845441,14.28333,75.11806,10000,1998
BSP34,BSP34_202,Combretaceae,Terminalia,paniculata,43.92676429,14.28333,75.11806,10000,1998
BSP34,BSP34_203_A,Combretaceae,Terminalia,paniculata,44.56338407,14.28333,75.11806,10000,1998
BSP34,BSP34_234,Fabaceae,Xylia,xylocarpa,45.20000384,14.28333,75.11806,10000,1998
BSP34,BSP34_48,Tiliaceae,Grewia,tiliaefolia,45.51831372,14.28333,75.11806,10000,1998
BSP34,BSP34_57,Rubiaceae,Haldina,cordifolia,45.51831372,14.28333,75.11806,10000,1998
BSP34,BSP34_76,Sapotaceae,Madhuca,longifolia,45.51831372,14.28333,75.11806,10000,1998
BSP34,BSP34_123,Combretaceae,Terminalia,alata,46.1549335,14.28333,75.11806,10000,1998
BSP34,BSP34_87,Anacardiaceae,Spondias,pinnata,46.79155327,14.28333,75.11806,10000,1998
BSP34,BSP34_132,Combretaceae,Terminalia,bellirica,47.10986316,14.28333,75.11806,10000,1998
BSP34,BSP34_5,Bombacaceae,Bombax,ceiba,47.42817304,14.28333,75.11806,10000,1998
BSP34,BSP34_37,Dilleniaceae,Dillenia,pentagyna,47.74648293,14.28333,75.11806,10000,1998
BSP34,BSP34_124,Combretaceae,Terminalia,alata,47.74648293,14.28333,75.11806,10000,1998
BSP34,BSP34_125,Combretaceae,Terminalia,alata,47.74648293,14.28333,75.11806,10000,1998
BSP34,BSP34_204_A,Combretaceae,Terminalia,paniculata,47.74648293,14.28333,75.11806,10000,1998
BSP34,BSP34_235,Fabaceae,Xylia,xylocarpa,47.74648293,14.28333,75.11806,10000,1998
BSP34,BSP34_236,Fabaceae,Xylia,xylocarpa,48.06479281,14.28333,75.11806,10000,1998
BSP34,BSP34_32,Fabaceae,Dalbergia,latifolia,48.3831027,14.28333,75.11806,10000,1998
BSP34,BSP34_205,Combretaceae,Terminalia,paniculata,48.3831027,14.28333,75.11806,10000,1998
BSP34,BSP34_237,Fabaceae,Xylia,xylocarpa,48.3831027,14.28333,75.11806,10000,1998
BSP34,BSP34_38,Dilleniaceae,Dillenia,pentagyna,49.33803236,14.28333,75.11806,10000,1998
BSP34,BSP34_206_A,Combretaceae,Terminalia,paniculata,49.65634224,14.28333,75.11806,10000,1998
BSP34,BSP34_238,Fabaceae,Xylia,xylocarpa,49.65634224,14.28333,75.11806,10000,1998
BSP34,BSP34_133,Combretaceae,Terminalia,bellirica,49.97465213,14.28333,75.11806,10000,1998
BSP34,BSP34_207,Combretaceae,Terminalia,paniculata,49.97465213,14.28333,75.11806,10000,1998
BSP34,BSP34_134,Combretaceae,Terminalia,bellirica,50.29296202,14.28333,75.11806,10000,1998
BSP34,BSP34_208,Combretaceae,Terminalia,paniculata,50.29296202,14.28333,75.11806,10000,1998
BSP34,BSP34_209,Combretaceae,Terminalia,paniculata,50.92958179,14.28333,75.11806,10000,1998
BSP34,BSP34_39,Dilleniaceae,Dillenia,pentagyna,51.56620156,14.28333,75.11806,10000,1998
BSP34,BSP34_77,Sapotaceae,Madhuca,longifolia,51.56620156,14.28333,75.11806,10000,1998
BSP34,BSP34_239,Fabaceae,Xylia,xylocarpa,51.56620156,14.28333,75.11806,10000,1998
BSP34,BSP34_240,Fabaceae,Xylia,xylocarpa,51.88451145,14.28333,75.11806,10000,1998
BSP34,BSP34_126,Combretaceae,Terminalia,alata,52.52113122,14.28333,75.11806,10000,1998
BSP34,BSP34_78,Sapotaceae,Madhuca,longifolia,52.83944111,14.28333,75.11806,10000,1998
BSP34,BSP34_3,Lauraceae,Alseodaphne,semecarpifolia,53.15775099,14.28333,75.11806,10000,1998
BSP34,BSP34_127,Combretaceae,Terminalia,alata,53.47606088,14.28333,75.11806,10000,1998
BSP34,BSP34_210,Combretaceae,Terminalia,paniculata,54.43099054,14.28333,75.11806,10000,1998
BSP34,BSP34_40,Dilleniaceae,Dillenia,pentagyna,55.06761031,14.28333,75.11806,10000,1998
BSP34,BSP34_135,Combretaceae,Terminalia,bellirica,55.06761031,14.28333,75.11806,10000,1998
BSP34,BSP34_211,Combretaceae,Terminalia,paniculata,58.56901906,14.28333,75.11806,10000,1998
BSP34,BSP34_79,Sapotaceae,Madhuca,longifolia,58.88732894,14.28333,75.11806,10000,1998
BSP34,BSP34_41,Dilleniaceae,Dillenia,pentagyna,59.20563883,14.28333,75.11806,10000,1998
BSP34,BSP34_6,Bombacaceae,Bombax,ceiba,60.16056849,14.28333,75.11806,10000,1998
BSP34,BSP34_80,Sapotaceae,Madhuca,longifolia,61.11549815,14.28333,75.11806,10000,1998
BSP34,BSP34_212,Combretaceae,Terminalia,paniculata,61.75211792,14.28333,75.11806,10000,1998
BSP34,BSP34_241,Fabaceae,Xylia,xylocarpa,61.75211792,14.28333,75.11806,10000,1998
BSP34,BSP34_128,Combretaceae,Terminalia,alata,62.70704758,14.28333,75.11806,10000,1998
BSP34,BSP34_136,Combretaceae,Terminalia,bellirica,63.66197724,14.28333,75.11806,10000,1998
BSP34,BSP34_242,Fabaceae,Xylia,xylocarpa,63.66197724,14.28333,75.11806,10000,1998
BSP34,BSP34_42,Dilleniaceae,Dillenia,pentagyna,64.29859701,14.28333,75.11806,10000,1998
BSP34,BSP34_243,Fabaceae,Xylia,xylocarpa,64.6169069,14.28333,75.11806,10000,1998
BSP34,BSP34_137,Combretaceae,Terminalia,bellirica,66.8450761,14.28333,75.11806,10000,1998
BSP34,BSP34_138,Combretaceae,Terminalia,bellirica,66.8450761,14.28333,75.11806,10000,1998
BSP34,BSP34_213,Combretaceae,Terminalia,paniculata,70.98310462,14.28333,75.11806,10000,1998
BSP34,BSP34_139,Combretaceae,Terminalia,bellirica,72.57465405,14.28333,75.11806,10000,1998
BSP34,BSP34_214,Combretaceae,Terminalia,paniculata,73.21127382,14.28333,75.11806,10000,1998
BSP34,BSP34_49,Tiliaceae,Grewia,tiliaefolia,82.76057041,14.28333,75.11806,10000,1998
BSP34,BSP34_58,Rubiaceae,Haldina,cordifolia,87.5352187,14.28333,75.11806,10000,1998
BSP35,BSP35_13,Combretaceae,Calycopteris,floribunda,3.183098862,14.28389,75.13583,10000,1998
BSP35,BSP35_50,Apocynaceae,Carissa,inermis,3.183098862,14.28389,75.13583,10000,1998
BSP35,BSP35_53,Fabaceae,Cassia,fistula,3.183098862,14.28389,75.13583,10000,1998
BSP35,BSP35_128,Tiliaceae,Grewia,tiliaefolia,3.183098862,14.28389,75.13583,10000,1998
BSP35,BSP35_142,Apocynaceae,Holarrhena,antidysenterica,3.183098862,14.28389,75.13583,10000,1998
BSP35,BSP35_192,Rutaceae,Murraya,koenigii,3.183098862,14.28389,75.13583,10000,1998
BSP35,BSP35_195,Oleaceae,Olea,dioica,3.183098862,14.28389,75.13583,10000,1998
BSP35,BSP35_196,Oleaceae,Olea,dioica,3.183098862,14.28389,75.13583,10000,1998
BSP35,BSP35_211,Combretaceae,Terminalia,paniculata,3.183098862,14.28389,75.13583,10000,1998
BSP35,BSP35_212,Combretaceae,Terminalia,paniculata,3.183098862,14.28389,75.13583,10000,1998
BSP35,BSP35_295,Sapotaceae,Xantolis,tomentosa,3.183098862,14.28389,75.13583,10000,1998
BSP35,BSP35_5,Euphorbiaceae,Aporosa,lindleyana,3.501408748,14.28389,75.13583,10000,1998
BSP35,BSP35_54,Fabaceae,Cassia,fistula,3.501408748,14.28389,75.13583,10000,1998
BSP35,BSP35_55,Fabaceae,Cassia,fistula,3.501408748,14.28389,75.13583,10000,1998
BSP35,BSP35_206,Berberidaceae,Stereospermum,colais,3.501408748,14.28389,75.13583,10000,1998
BSP35,BSP35_213,Combretaceae,Terminalia,paniculata,3.501408748,14.28389,75.13583,10000,1998
BSP35,BSP35_214,Combretaceae,Terminalia,paniculata,3.501408748,14.28389,75.13583,10000,1998
BSP35,BSP35_215,Combretaceae,Terminalia,paniculata,3.501408748,14.28389,75.13583,10000,1998
BSP35,BSP35_6,Euphorbiaceae,Aporosa,lindleyana,3.819718634,14.28389,75.13583,10000,1998
