sd,agb
46.83092561,118.9653805
40.54710469,56.84117277
41.24046972,53.59515562
40.90975788,49.99025389
41.04765998,51.92388927
40.79175171,45.1315709
40.90592555,50.52078805
39.98343807,23.44847299
39.95696955,18.12471949
40.83537104,62.13895128
40.25539065,39.60500966
41.48707052,68.36049379
43.89139692,98.04804576
42.09099886,91.44759334
40.15725967,28.68444305
40.6742959,42.06510045
43.19592211,93.72237835
40.44660203,56.12270651
39.93833972,33.17801532
40.19909018,47.38693686
39.97459793,22.99646243
45.00873078,108.5594023
41.4521353,62.78569908
40.6742959,42.9383742
40.09806646,43.47477406
41.48707052,67.78907706
43.59886657,89.81033699
40.71282732,43.49340372
40.85860738,46.51911802
40.85860738,47.14818195
41.44763836,60.97247907
41.33887693,59.35563058
41.23768304,67.23002376
41.59425079,78.58640716
40.97140575,63.81274102
44.47182445,101.8613608
40.22920205,49.51708151
41.82623621,85.92138102
41.64055102,68.05796564
41.05360319,52.68979472
40.37738549,42.64876979
40.86161997,48.42630252
41.76784875,75.24653315
44.51201876,101.1688813
40.2798483,41.33052461
43.37727683,86.43600623
42.0779002,76.02397745
45.59029509,111.425621
40.36032611,42.092433
47.18856252,121.4187918
42.64568748,82.58995839
43.69069236,90.40981878
47.20563567,123.5398548
39.90766266,20.01
40.89581727,54.50916873
46.35749678,118.0110968
39.93447775,29.93248804
40.43297065,40.41269067
43.19408777,80.97301169
41.39567398,70.80038295
41.45719343,120.7024796
41.23395964,65.29936176
40.85860738,62.27326859
39.95420055,31.0885686
41.69356567,123.453213
46.35749678,118.717912
40.66413004,54.05577482
36.51163712,69.46671247
54.11072368,167.4210055
35.51792661,46.92998954
41.50030972,75.31683124
40.81354229,57.59372244
36.29085507,62.61695854
41.4848745,66.58736878
43.11289069,92.20337669
41.69356567,133.4442115
40.97140575,63.74355111
53.73583892,216.1829951
35.55735546,53.1418584
43.63252221,99.68892131
40.84848739,59.5785712
40.85860738,62.8808769
44.48913438,114.7248737
52.86392368,187.6832942
45.60300197,123.7324765
54.88354169,230.6654918
42.50897393,146.5678274
209.1915076,757.5888073
43.24036561,86.13302847
52.15930098,177.296213
41.76784875,75.88153153
65.6189409,287.2375918
53.69977747,223.0373898
65.6189409,288.5468548
44.55692779,106.1435424
40.25539065,39.74882617
47.88346637,133.2972476
52.73387268,196.9279331
40.83537104,45.99066098
40.13925254,110.7444328
46.27267224,113.5349057
51.93111569,176.5572575
41.72980847,74.50773257
39.99276756,37.19192659
55.92775812,264.8384253
41.34220871,55.82302932
77.30281243,316.6934419
43.59886657,89.94899283
55.37073095,250.9409719
52.73387268,196.4561268
53.18871173,202.057725
40.90592555,50.17799487
34.61106476,14.15160384
41.24359044,57.30569211
35.8103173,54.3225973
40.90283526,51.61052182
40.14172118,111.457481
40.44660203,39.9341317
41.60418938,66.69625396
40.44660203,55.94187505
40.40783056,39.24681131
40.54710469,40.63656825
44.48913438,114.1092482
46.10779071,111.4672781
39.99276756,37.64082558
40.98149539,67.64202422
42.53187997,80.57305911
39.99276756,21.95426456
41.43357861,62.54127974
43.56562483,100.7997006
44.48913438,98.0421529
57.91267467,215.1289332
45.22804999,110.9431307
43.64199663,103.6632326
40.85914352,50.9092619
41.76573853,77.37042791
42.16117167,75.83328892
40.85860738,47.00439149
46.67777109,120.5847654
43.20684805,96.5020838
39.95961483,34.2431428
39.93833972,17.56039061
39.98124119,20.34923487
40.0479781,25.1233685
40.6742959,42.307012
45.06818772,105.9505084
41.45215492,63.67369991
40.6742959,42.94207677
40.6742959,43.28440088
40.89965055,61.58157933
41.23480784,66.25477686
40.26767163,39.4579704
41.23395964,65.1373354
41.33674685,68.25824818
43.64199663,101.0371672
41.42483629,70.96872818
40.23254325,39.27506361
40.79362189,49.38103231
40.82378225,49.52463026
41.38619389,70.19530508
41.42483629,63.20207194
40.82524529,49.72236999
45.32377303,110.0498606
41.23480784,66.65881447
43.80362057,103.332778
45.58314866,110.9456406
45.07897309,105.621318
40.89397947,60.50281714
47.68600026,131.1749254
41.34137779,69.66162631
46.19666546,112.2025741
40.70190366,47.187202
40.94072568,51.90870866
43.65639382,100.3824496
40.66413004,54.47248856
40.78705459,45.79679228
40.89060934,49.41702039
41.72095107,71.2151287
44.47984041,109.6609158
43.48032662,83.73722835
46.06570625,112.7399463
43.80362057,104.2461269
42.49127455,135.2315368
40.66413004,54.61213012
40.3156046,49.59627487
41.66754184,80.4620133
40.36032611,49.92730436
40.47852043,45.33476157
40.89397947,60.77492143
40.89965055,61.05722244
94.44744625,450.7561302
39.99136979,35.04961669
44.40938452,148.1914391
40.03496927,36.32163383
53.69072703,205.6478023
40.23511341,36.98462733
41.33674685,68.2271834
40.66629393,57.82651936
43.64082228,90.01031772
40.15824801,29.73339767
42.12540427,80.95171122
34.96347658,39.16773198
41.73314857,69.96259358
40.29011112,37.22787919
35.74877854,56.43806476
40.98149539,51.58432883
43.56444843,87.51339909
35.42610107,42.39553523
44.99514476,107.3553478
41.34137779,69.13264004
65.6189409,288.5937726
41.38639743,63.18486559
55.92775812,266.7015328
45.80194507,107.9049036
41.75378272,76.02192612
53.91093639,233.1430478
42.15995608,78.88588823
86.76874901,383.3429272
37.06403381,74.01180393
38.91278173,85.45878287
44.17628788,155.4466703
40.85860738,46.97467456
42.64580676,139.1846322
45.61059372,104.3954198
40.98682494,116.4723742
40.85860738,46.35760656
38.91278173,86.45876392
41.72112822,83.67895235
41.60209123,121.4035274
40.90592555,50.18258828
42.05771348,130.7338341
39.17544965,93.23374912
40.15598342,31.76100999
34.66823079,21.13177216
53.86080565,232.436786
46.71318672,117.9789004
35.04274182,37.7754346
39.11308316,91.31523167
35.46480092,43.36218575
41.35137715,73.6413786
36.39907285,65.95084638
41.18012417,52.95046147
40.44660203,40.01579165
40.85860738,46.75178455
41.38639743,63.04376701
43.64082228,89.14726462
56.0768959,182.7986402
46.89890028,120.639477
41.24483304,70.74023491
41.01683148,57.11780918
40.6742959,58.30152795
41.58635356,82.38729
45.60238488,126.8990474
41.35137715,57.201606
40.0479781,40.89169393
46.26130269,112.9081516
41.44763836,60.83467404
41.4521353,62.82270876
41.23480784,66.43746533
46.06062162,111.2964382
39.91111579,24.01
44.65837793,113.5896803
40.3156046,49.5831363
40.84848739,58.72079172
40.70267109,55.47379491
40.89581727,62.16062267
40.66413004,55.07643602
40.23167755,50.59229058
41.53564778,78.05449568
40.65612607,45.45537883
40.84848739,59.36830859
41.72425414,82.51286425
41.33626472,67.99939376
42.02286116,86.63721408
41.42483629,71.11193976
43.19592211,93.17290934
41.33804413,57.70090927
52.57661253,154.0049289
40.84848739,59.08660215
45.78577209,107.1116157
53.40288785,166.0655871
40.94072568,51.53225227
45.62445629,104.971679
41.53564778,77.55642876
41.42150934,59.65592819
40.2453445,48.34314593
40.96804199,52.13038252
45.63653703,108.5626199
40.89244729,50.91149959
40.37738549,50.46817813
41.72112822,83.49944093
41.53232971,66.06728963
36.51163712,69.91518313
40.89581727,62.35254494
47.9001051,170.2147232
41.76886111,76.1333159
43.80362057,102.7718495
41.34137779,69.97112227
34.96347658,32.94587326
41.73192051,73.22768696
40.85860738,63.33656601
40.90975788,66.00070161
34.78577037,25.63810635
43.92345987,98.97716532
42.71354147,79.074694
42.64580676,149.8809963
42.64580676,149.2073444
47.23526684,121.468779
40.46589936,56.39916419
39.38557963,101.8906446
52.3077658,177.249552
41.3385379,55.45520362
41.39561328,131.0022572
41.48257738,66.43910798
41.39561328,129.8347333
43.05174838,135.5479828
37.57301772,80.18357349
55.64561662,245.1109126
39.46121852,104.9671908
40.95293664,54.06647348
35.00846864,40.9473428
87.02369092,375.9985501
45.60126102,114.0176768
35.14155678,39.36102594
34.61493405,14.84228406
39.98124119,20.2321542
40.72031841,115.329446
40.24281814,34.89973598
41.26425958,58.56612928
43.64199663,87.67084667
42.64580676,138.5253252
40.40783056,39.27306775
40.25666375,36.81537512
34.61063242,13.54662101
39.77574132,107.2314679
55.92775812,264.3706
40.89397947,60.78250352
35.04514614,38.43216003
64.97148517,279.7144622
55.64561662,259.0330405
41.43481551,59.4539945
52.67928189,191.8580914
41.54436678,69.08667823
40.90975788,65.49854355
52.86392368,200.3412851
39.9214734,28.01
40.22485667,32.17699995
41.69356567,127.8968763
34.61932839,15.34788115
41.45113418,75.76940471
44.27453436,158.1788681
40.15824801,46.67575723
41.69356567,124.5407949
45.83390586,111.775032
40.6742959,58.75215288
43.70330765,104.7986633
41.67746295,83.83725185
40.23167755,50.54157543
40.24281814,50.7709521
42.15294294,79.05230117
42.09099886,91.20410404
40.32605304,42.73564701
42.38542567,93.01694984
41.38639743,62.57804461
41.70482686,74.39359456
40.90592555,66.30971306
40.78827892,60.72158651
39.93833972,17.76059821
40.95027059,66.67454668
41.72423465,87.00901436
40.83537104,46.00773347
41.75894224,76.78680152
41.50030972,75.89685466
39.92302361,28.05115725
40.66413004,54.88131069
41.48607025,65.4927349
46.07190971,114.0228087
45.100322,111.6465911
42.14434984,88.00215625
40.66413004,55.1357764
40.66413004,55.20490097
39.90766266,20.01
40.3156046,49.51181938
41.50030972,75.70126853
40.47852043,45.30017301
43.48349604,95.05524018
45.12093839,118.3752386
40.77814148,56.41957072
40.94409169,63.52741201
40.77814148,56.8850648
41.44115888,71.97175314
42.06013912,75.23949192
44.99813636,115.9308249
42.66426621,79.31054892
49.51132097,148.9737813
40.65273621,42.1219051
41.03758661,63.84420918
41.66587004,81.65656189
45.22004125,120.0665159
40.70267109,55.38608942
40.22911771,36.17070393
41.37356905,61.0508339
43.80047431,91.23719358
41.23146556,54.18964798
34.96347658,34.22445585
34.83549121,29.3304616
40.44366787,44.67264244
47.75121227,169.4455087
40.47881007,52.53629047
40.25666375,36.86219831
41.45113418,59.99461727
43.65639382,100.7244858
41.72929614,86.40745222
40.85860738,47.46431615
40.95418805,51.17027501
41.45113418,76.16558057
41.53564778,78.20756862
40.71994901,43.74108819
40.23254325,48.15069957
35.37631298,40.84958156
34.62085884,15.9058404
35.51959957,46.26716696
34.61932839,15.47230795
44.25571611,146.0745197
39.99510621,35.39961834
38.91278173,91.18109673
46.39315691,116.1743201
39.91111579,24.01
47.73138771,156.7987717
35.84188218,58.64424936
40.90975788,50.02620141
77.43399386,302.7623019
40.6149345,41.08971756
34.89676312,34.9790542
42.59258398,150.9457688
40.71282732,43.48666857
39.57597422,107.351558
39.91111579,24.01
41.0728368,55.79181811
41.24770755,55.28220787
36.5521954,71.21106954
41.78969217,78.35512269
34.82060444,26.05597334
53.18871173,203.0111441
39.97456119,22.4636665
41.23480784,65.70162887
55.37073095,251.8538252
41.4848745,66.6275129
79.48216912,322.6453818
46.83092561,122.6476197
42.00266158,132.4139261
39.96672527,19.21625549
40.71994901,43.75145926
39.31401684,96.17443359
45.65617439,103.9784867
35.51373052,45.44338908
40.01836031,23.69402203
41.54824382,68.14809512
40.44271401,39.59086146
40.36896172,113.7703082
41.3850661,117.3412681
40.85735304,50.59750274
54.88354169,245.3279566
41.58635356,82.37620298
40.94795999,115.9452284
45.83984998,111.1279109
38.72596015,82.96842327
40.09806646,43.48860925
36.50615356,67.76347644
35.04274182,37.63670207
47.90967147,169.9624241
40.78702241,47.13490444
41.73314857,85.79931478
40.66629393,57.89475204
43.07798822,95.61301612
40.63044233,57.20936145
42.18851263,81.42446155
43.25290244,86.30912556
40.85860738,62.80726797
41.27994371,60.30694535
41.24483304,69.85565296
41.73103659,71.81381337
41.66015132,80.7892369
41.72300633,74.12688143
39.93705647,20.58388616
48.54335827,142.9131296
40.75175766,49.13598257
41.34137779,69.79282505
41.74510745,85.12564831
40.45568114,52.37792213
41.71197745,74.5564662
40.94409169,63.47518506
46.67777109,120.7718142
41.53564778,77.96194648
41.44787591,75.2487707
41.66587004,81.60464811
41.34137779,69.96543824
40.24281814,51.63747254
39.94158365,33.88076452
40.95418805,67.05994576
39.91111579,24.01
41.59425079,78.5830646
40.87942486,60.14562615
39.92798648,28.55375042
41.34137779,69.57948064
40.81354229,57.47458624
43.80362057,103.6636357
39.90808757,13.82116572
40.45568114,52.40983661
40.04646589,26.36083656
40.65612607,53.89011814
55.96459374,178.4682843
41.71993755,70.36072283
42.33114125,76.91947533
41.7178249,72.25126723
41.43883469,63.09465826
45.61206709,111.357456
41.57108435,70.28318783
43.37409964,83.18957152
40.66074086,42.63100182
43.87841795,94.93414879
40.34730696,37.81949555
45.59997987,111.7989274
40.43297065,40.35118877
43.48032662,83.65460208
41.05360319,52.75748474
35.55735546,49.00896531
39.78375671,106.1713777
41.69356567,122.6480093
39.91111579,24.01
40.38762352,54.7529776
34.97942304,36.28423524
41.24483304,54.73090316
41.34881074,56.72105603
42.50897393,146.9300467
39.98831799,22.42154843
44.17628788,144.0213294
40.6742959,42.50486641
53.37372563,196.3405359
40.37056847,38.02012344
53.65621846,202.5212386
41.45113418,59.97412004
34.83193616,32.28634933
40.24281814,35.88921169
53.69072703,206.6108737
43.38680698,98.57814923
40.75528525,125.560634
41.38639743,63.22860106
39.1821214,98.13023888
35.78443502,57.24589225
34.66492601,20.10476044
40.78827892,44.51427158
52.67411063,192.5087949
41.54947731,65.13338831
45.65913339,108.435839
79.73992748,332.8062589
40.15824801,30.12993737
35.44373789,42.69513687
44.17628788,155.5932147
41.69356567,124.06541
40.06022879,42.19907194
43.05174838,147.931504
41.68264072,85.07849164
41.24770755,71.03262368
35.51674468,47.1559865
38.65704587,82.72176354
40.00544208,39.43391153
38.91278173,84.87944532
34.92052875,31.56713693
38.91278173,84.85919664
37.84484011,78.23834036
41.68264072,85.08073188
38.79228799,84.03465094
41.677943,72.92304571
41.71053945,74.87810015
41.45113418,76.22760167
41.67746295,83.98458094
39.93833972,16.95440132
39.99510621,35.19903497
42.12540427,80.84414017
43.64199663,101.6445666
41.55298325,69.77409902
44.70289291,114.0892016
43.84611214,96.29430032
43.88104319,106.1587989
40.2453445,48.27561075
40.94409169,63.14525167
39.95774692,17.51
41.38639743,63.51403914
40.37738549,50.36992841
41.33626472,68.0101841
41.33881076,68.62187216
40.34730696,37.9009269
41.34881074,56.55134036
39.94743578,18.00118502
41.59425079,78.92975683
40.77814148,56.85971483
41.84845278,86.25365496
41.74944682,89.18365108
41.33881076,68.84246496
41.66015132,80.9244801
41.42150934,67.18827224
47.33516872,127.2085144
41.72112822,83.54656529
40.77814148,56.78586888
41.24483304,54.38979661
40.22139982,46.0135703
40.85860738,47.17160338
41.67746295,67.65557049
41.28281577,60.45916348
46.78648943,119.8625046
41.23146556,54.89945466
42.06013912,75.19413513
39.91111579,24.01
45.9525941,108.1906793
41.23146556,54.83313802
45.61111218,102.5464631
45.11788399,106.8269158
39.91111579,24.01
42.06013912,75.64433284
41.23480784,66.46643664
41.66423428,68.54105036
39.95961483,18.23035356
40.90975788,65.16205077
43.32795919,82.79798643
40.85860738,46.2509554
40.6021856,40.99703455
39.31401684,96.02542815
43.64199663,85.34797958
53.68956262,219.7062208
40.71282732,43.44062985
39.91111579,24.01
40.38762352,38.97317895
41.44763836,60.93278396
40.94515588,55.62901649
41.43481551,58.86260742
34.76714064,28.92734304
40.04990706,38.43500788
55.74704675,251.282697
52.21702245,170.4168612
40.01897388,26.70619391
40.23254325,47.99517922
43.25456376,81.91472199
52.21405038,168.7989137
42.05771348,140.6290986
41.63899703,72.2666353
34.82060444,30.29192683
40.17999805,43.03268694
53.73583892,216.845801
82.96556642,341.1886824
74.5187214,295.8442057
87.16553824,395.7391985
94.42186521,449.2241793
74.541854,309.9782425
53.37372563,208.1633355
83.4948887,356.1174118
42.01980185,90.52087109
37.55774372,75.94809869
55.64561662,259.191688
45.59524034,126.2462174
63.97623298,274.0880383
44.27453436,158.0540926
42.38542567,93.06328864
47.24047429,165.6793133
41.33881076,68.6830685
47.88108548,133.6062706
35.55393031,49.9103543
53.18871173,202.1875511
41.35137715,73.14012981
44.17628788,154.9224478
47.24047429,165.5905546
41.35137715,73.14868602
41.58755319,121.1165552
40.54710469,40.73279393
40.6742959,42.79697421
37.16889122,74.84312721
41.60418938,66.86043483
34.83549121,29.71397219
45.08516605,117.5152193
52.71534132,196.0417232
40.6742959,59.04791622
40.3245874,40.62426511
41.21910653,65.04110148
43.89097927,110.4752075
39.95774692,17.51
45.27248384,114.2137796
40.22139982,45.88188089
40.19430785,35.49863626
41.48607025,65.79303677
40.05643857,29.19517064
40.2798483,48.96297823
40.70989864,48.44387059
41.44115888,72.30120856
40.89965055,61.78945203
39.99276756,22.0466294
40.78827892,44.16920966
45.0073233,103.8271704
43.19592211,93.09929137
41.42483629,70.99586408
41.42483629,71.08452763
43.52443419,95.90811113
46.90998665,123.555888
41.34137779,69.65154158
40.37404441,50.23892123
42.39228873,93.23488725
41.43481551,75.44752391
39.97847777,36.06037996
43.5561338,96.0791102
41.45113418,59.71917181
40.83537104,62.24654602
41.24046972,69.41208948
45.08191441,116.4815589
41.33011458,68.35444768
45.63414299,116.6566971
43.84611214,96.56830044
46.10779071,110.4547128
40.32585832,37.64794982
39.99346823,36.80333722
41.06702856,52.1740436
40.89628088,50.0915052
39.97584324,35.53545666
43.55296966,85.2981558
45.32377303,110.2094225
43.80047431,91.31461403
43.52126775,84.09804192
40.95027059,66.66654946
41.53232971,66.01430433
46.22499536,113.2825399
43.48032662,83.63582047
43.69069236,89.52152109
40.80375549,45.31873659
43.10969402,80.82584069
35.51674468,47.07706526
41.44216024,74.41603109
43.05174838,146.8109356
41.45339126,60.63266865
40.0479781,25.02039747
39.96813493,32.03334617
47.24047429,154.4257271
42.49127455,146.465533
40.95293664,53.98991088
42.40677371,144.8393803
52.26218491,175.707614
52.14563079,172.9044566
44.17628788,142.7996593
40.79175171,60.98663005
80.44066968,325.6399311
40.37056847,54.02626304
53.73583892,217.192968
44.27453436,146.8080711
52.73387268,196.9105691
79.73992748,333.9727864
41.4521353,78.23755353
65.42115592,283.9873836
46.53902866,163.6924493
40.95418805,50.77121726
52.3077658,188.9631717
45.82284974,110.0465307
35.46480092,43.37423731
40.8751084,48.0599992
43.64199663,85.01543034
40.82367095,61.53095947
40.71619153,59.53042764
42.77140303,142.4134952
40.66413004,54.34217132
40.14795148,41.40880394
41.34881074,72.78351508
40.13925254,110.6839253
41.24483304,70.18940315
40.24639241,48.63478603
43.13063586,150.3192427
41.4521353,77.66313594
53.37372563,207.090202
36.50983861,69.3263424
40.54710469,56.89523668
42.94188233,143.8885335
40.23254325,47.43835333
36.32894343,63.93155077
40.98954768,56.45440187
43.67518025,93.52347374
43.34731966,87.54907989
40.89404966,51.82816338
40.36032611,50.10748974
40.37738549,50.50066597
41.24398505,69.09073211
39.90766266,20.01
41.38619389,70.24536683
43.19592211,93.08833266
41.44216024,74.43666524
41.23044346,65.53694454
42.33439671,88.43070479
40.37404441,50.26042907
41.51601478,76.61983653
41.33967472,68.03026745
48.22956723,140.8201331
40.17999805,42.97330915
43.52443419,95.87859917
41.53564778,77.99113149
45.62289954,107.2194313
40.79175171,61.12610972
43.53393213,83.79484019
43.63252221,98.68353143
40.85860738,63.13097767
41.44341651,72.47105786
43.63252221,98.6037015
40.83537104,45.76009898
40.00544208,39.20218504
40.40783056,39.26182207
43.88104319,105.7613628
40.15824801,45.47469683
41.23480784,66.47381709
43.64199663,102.8163771
41.45784958,63.00841326
39.92798648,29.67701565
39.98242842,32.95507457
45.36455328,126.0678082
40.90408821,48.69027387
40.94515588,55.15619034
40.90975788,49.24909949
42.53308493,77.60807892
43.73644475,95.01604281
41.24770755,54.9433605
43.23901088,86.51253521
40.82524529,58.21911535
40.95418805,51.25327373
40.6742959,42.77480197
39.91111579,24.01
41.5102708,79.86035867
44.50045092,99.52465769
40.6742959,42.10162643
39.91111579,24.01
40.09532004,15.84011004
41.65684317,69.46113619
42.37551416,92.72667063
41.49698882,63.85993684
47.68600026,130.7325315
41.18012417,52.94056919
43.69069236,89.32625531
46.1044016,111.8552596
39.92798648,28.96769721
41.43883469,62.84335647
41.66256235,69.75242108
39.99276756,21.02366766
40.21892369,45.77454059
43.34068005,82.27975839
44.40938452,159.9413169
41.677943,72.89076164
55.89282018,165.9259356
40.02266004,23.78119593
41.48707052,67.67647815
40.90975788,65.04733022
38.35099636,80.5334429
39.85258019,112.1466327
47.44579448,156.2911235
48.2123725,161.0373383
53.4059933,193.8218008
40.80375549,61.3997958
53.59218644,199.9191637
54.01270679,223.3562786
40.29011112,53.32322176
41.05097376,68.3950978
53.73583892,215.4927775
40.6742959,58.46584493
45.239339,111.6072528
52.26218491,175.0813703
35.49990146,48.98221263
86.20793408,357.9213534
40.6149345,57.04488946
86.20793408,359.0117644
41.34881074,56.96289408
40.90975788,49.81511516
53.69977747,208.9629346
39.95134916,113.2899042
40.90975788,49.45627214
34.83193616,28.05704158
46.24763122,117.1749466
40.79362189,57.37416321
40.54710469,56.80075619
41.03758661,64.09326861
47.94066462,171.3978656
40.33705869,49.83940047
64.97148517,279.5217557
42.71354147,94.96007745
36.5521954,71.36022774
41.45113418,76.25017358
42.64580676,139.3108762
40.66413004,54.68021589
36.51163712,69.8565833
40.90592555,66.15990576
35.55735546,49.39957576
46.55188379,162.446888
53.4059933,206.2025534
40.78827892,60.23219917
39.38557963,97.02300202
42.71886716,141.5391052
40.23167755,50.34280584
41.45719343,120.9035541
39.95774692,17.51
40.36032611,49.96085459
41.38383319,62.06022636
40.53690694,52.85766998
41.71220946,74.01373341
44.56332777,104.0628576
45.94418099,108.8814925
40.94409169,63.12864736
41.35137715,57.76035939
40.94515588,54.7823386
40.09637678,31.45952155
40.94409169,63.0881449
43.63252221,99.1667787
41.74510745,84.59398302
41.71053945,75.08327219
40.78161513,57.18934552
43.19727819,92.51802828
43.940211,107.0841804
44.42993129,108.6214515
40.65612607,54.018096
43.63252221,100.1989826
41.44216024,73.94522459
41.66754184,80.08080723
40.37404441,50.32338269
43.64199663,85.63503092
41.07408457,52.7636977
45.59331784,123.075233
43.49300292,83.13393609
43.38680698,82.65448026
39.99276756,21.45249728
44.41759977,108.289797
43.79342759,90.39010924
41.50814428,76.07011979
43.19592211,93.33950142
39.93833972,17.86067825
41.05097376,52.48073737
40.78827892,59.82473284
40.78827892,60.60718684
40.78827892,44.68867726
41.85833101,74.16934752
40.70989864,48.75864417
43.20684805,80.63306381
45.00873078,108.6713728
40.70989864,48.12403131
46.28337599,114.039371
40.79175171,45.04088554
40.25561612,36.25268326
41.34881074,56.69004332
40.66629393,41.96411585
45.77470435,108.0123193
41.23146556,62.74709866
40.34374179,53.68152242
41.33547689,57.4396997
41.2821346,55.35823376
39.93833972,17.20667588
41.73624096,73.6738009
41.43883469,62.94671915
39.92302361,27.95801195
39.95134916,109.0854986
36.07713696,55.23535824
39.11308316,91.73624228
41.6447211,72.87309001
43.81305798,91.7715764
45.1783578,112.490431
40.54710469,56.79066422
34.83610089,33.12282527
40.38762352,54.94583893
52.21405038,166.192318
54.69432713,225.2211214
43.70330765,105.8218513
41.67007419,84.8560678
52.21759567,172.1822529
41.4521353,78.52891343
51.76284895,164.3899225
40.23040366,37.40644081
41.24398505,69.31897472
37.75343003,81.4398974
40.90975788,48.99317786
39.95134916,113.3344012
53.18871173,190.4030436
41.50814428,76.36355251
98.02389082,457.0187289
40.38635455,41.72086631
39.29323259,99.05872412
41.33967472,68.1111638
86.27517756,360.6166788
39.99510621,35.13245299
41.03758661,64.04651216
48.69581663,161.5857006
40.94409169,62.90483844
40.38762352,54.92277285
70.41663329,284.1786677
35.58692749,55.99801397
40.03765321,36.93584153
41.3496745,72.12801693
52.61052972,195.396038
41.04765998,68.02861861
35.59651998,50.24972622
41.03758661,64.06413695
47.73138771,168.9119163
35.59651998,50.44390755
40.44271401,55.76609382
42.71886716,142.1131871
40.44660203,56.0784036
53.18871173,201.8587725
40.44493952,56.30223162
52.86392368,199.2919119
45.59524034,126.1884668
35.03234582,37.614882
40.39759765,51.11890399
47.33998935,166.3446497
42.6434511,90.33203195
42.50897393,136.2048347
52.21405038,181.2334923
36.20851205,57.80686838
39.95774692,17.51
40.85860738,47.17779636
40.083732,26.71334399
41.38619389,70.27390766
41.67623325,71.51608544
53.60056987,213.0730529
42.64121751,83.67498212
42.74744583,84.59998263
41.78969217,78.20728342
41.34881074,72.77222006
40.81354229,57.46218798
41.72112822,83.48194995
40.65612607,53.98259379
41.08293916,57.34251111
41.44216024,73.63432087
40.89965055,61.3072311
45.22004125,120.0136385
41.23480784,66.7868742
42.14434984,88.05035533
41.45339126,60.73314166
41.23044346,65.53954261
40.68239956,51.42388409
41.33220713,67.82784658
40.94515588,54.79398454
41.34137779,69.24077169
40.89965055,61.30779159
43.75942159,90.19753461
41.35137715,57.74000889
43.80362057,103.2761164
40.82524529,57.98673984
40.78827892,44.50360436
40.37738549,50.80866451
44.18766708,107.9545396
41.34881074,72.58683504
41.34137779,69.2275029
40.6021856,57.00729136
40.24281814,35.28244121
41.67272084,81.0739251
44.63756119,101.4770628
39.97459793,22.49207482
40.43248992,51.70339561
40.8751084,47.99714286
40.29011112,37.27270368
40.90975788,48.98000708
39.91111579,24.01
43.20549226,81.56996124
44.66763476,101.6093171
40.32876987,49.65536827
39.9448293,17.96534588
41.24483304,53.76012491
40.23167755,34.64411174
40.44493952,56.31448809
40.8451135,55.10950839
40.86161997,55.98172818
40.14353004,36.89661362
40.8451135,46.7502266
41.43766223,72.80352891
40.89628088,50.49545799
41.42150934,60.08666741
39.90766266,20.01
43.62936362,87.83086951
41.73624096,73.70822151
41.44455081,63.80963344
41.74180604,73.09293888
47.21497222,122.7923295
44.51260044,102.6996335
41.39561328,118.5868942
41.69356567,121.9383128
36.5521954,71.4225055
40.63686362,57.31979544
45.65913339,108.4149802
40.24281814,35.04379963
41.39561328,130.5043831
40.8895372,48.19039812
40.82603864,45.67059645
41.39561328,131.0292374
41.35137715,73.47193743
52.26218491,174.9159287
42.28103153,92.15355343
41.53952563,77.16815866
40.84848739,59.64719207
41.54398363,80.92706053
45.33480343,112.3865852
42.15136441,87.82006159
40.15824801,45.56291523
41.45089891,64.19504827
40.24639241,48.43935264
52.64805181,181.5605884
45.0852173,117.3216929
53.159138,189.6825212
43.05174838,135.7976381
44.12032689,145.3379787
47.33998935,155.0210914
34.96347658,39.18721264
41.38619389,70.18066508
41.66587004,81.28030458
52.61052972,183.8320411
41.54560038,81.96990192
34.66823079,25.49439224
36.28499776,61.59132186
41.42483629,71.4158147
37.56941887,76.82214748
44.25571611,157.5233245
41.34881074,72.79211561
87.43922947,407.9219702
41.34220871,71.88997325
42.61512166,137.346362
41.24646503,57.94317697
40.71282732,59.45370493
41.72112822,84.16611133
41.51810348,64.05734575
40.92816872,115.8696508
110.030269,493.1631381
39.9214734,28.01
40.682749,46.8886766
52.21405038,181.0484441
42.77140303,142.4193618
40.13925254,110.233562
40.70190366,47.45760894
63.80266511,273.1677547
54.88354169,244.0517871
40.70190366,47.04132149
41.69356567,123.2621217
41.42483629,71.50866098
40.89965055,61.46917467
41.74510745,84.37975543
41.78969217,78.14039634
47.24047429,165.5250482
65.05693586,280.4656685
41.50814428,76.09851594
40.19430785,35.36168555
46.07190971,113.5330816
46.27267224,117.6367343
41.73314857,86.11687671
40.37404441,50.17808229
40.79362189,57.36843622
40.82524529,58.24019934
41.24483304,54.32136352
45.62700343,115.9132911
53.49906374,166.0929029
40.06022879,26.293706
41.17008322,64.9763871
40.39759765,51.3658337
41.62117613,71.97669753
57.33752954,199.376172
40.92495268,53.77622733
54.58824673,168.2841403
39.98831799,22.37683348
41.24483304,53.84742675
41.53268355,66.30005377
44.49115931,111.056118
44.50045092,99.18640342
41.95584087,81.9870349
40.41319133,51.54994549
46.07190971,113.8158259
40.90975788,49.47433127
41.24483304,54.07799283
41.34137779,69.39106097
46.83092561,119.40928
39.98124119,20.12482127
39.99166033,31.53152473
40.79175171,61.06147608
