id,y,x
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP18,14.93056,74.20417
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP2,14.375,74.94028
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP20,15.17222,74.67361
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP21,15.17167,74.67222
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
BSP22,15.16667,74.64722
