PLOT_ID,POINT_X,POINT_Y,AGB_T_HA,AVG_YEAR,SIZE_HA
EU2,-4.605879394,36.94461809,28.71055779,2007,0.196
EU2,2.332910444,42.28753062,145.6111431,2001,0.196
EU2,-0.065443503,40.68490742,46.26412945,2006,0.196
EU2,-0.996772162,38.78593536,100.8653617,2004,0.196
EU2,-1.123381872,40.08540353,19.33869681,2006,0.196
EU2,1.263669028,42.35737422,214.8882687,2001,0.196
EU2,-4.008156925,38.42929309,76.12301767,2004,0.196
EU2,-2.005085271,40.74495868,41.62971113,2003,0.196
EU2,-2.071490589,41.07880597,44.25754865,2003,0.196
EU2,-0.322545043,39.87148095,45.9679029,2006,0.196
EU2,-0.951381517,39.16356527,36.69946039,2006,0.196
EU2,-6.299066791,41.91545626,44.29204051,2002,0.196
EU2,2.673717173,42.05484779,37.70733297,2001,0.196
EU2,-0.510414696,39.52433945,36.7135781,2006,0.196
EU2,-2.795164613,37.93777136,6.64986607,2006,0.196
EU2,0.581377939,42.1018645,4.66511306,2004,0.196
EU2,-4.242253502,40.67049636,99.02811933,2002,0.196
EU2,1.406924265,41.97220596,45.0657416,2000,0.196
EU2,-5.702061398,37.77176196,5.01152312,2007,0.196
EU2,-3.422860068,38.25262562,77.338052,2006,0.196
EU2,-3.682498443,40.3058067,47.45158859,2000,0.196
EU2,-2.135239844,40.75501554,39.98386789,2003,0.196
EU2,-3.643186596,41.11678292,42.42873699,2000,0.196
EU2,-3.060389088,42.01927035,85.62880639,2003,0.196
EU2,-3.196378225,43.02774152,51.49064368,2003,0.196
EU2,-1.28578291,39.21401598,35.47975637,2004,0.196
EU2,-3.225788421,40.96522277,57.02770824,2003,0.196
EU2,-0.690209262,38.65413643,44.14888201,2006,0.196
EU2,2.650534216,41.87465083,0,2001,0.196
EU2,-2.954744863,37.50531286,28.01810664,2007,0.196
EU2,-4.146508057,41.29302154,79.57191265,2004,0.196
EU2,0.825521679,42.03470833,31.87031527,2001,0.196
EU2,-5.300499004,42.84270456,56.1255643,2003,0.196
EU2,-1.043642687,40.00300674,3.892909918,2005,0.196
EU2,-2.954597078,37.74867003,36.23024505,2006,0.196
EU2,-2.903635422,41.84812225,114.4992712,2004,0.196
EU2,-6.748286183,37.14140646,26.70219827,2007,0.196
EU2,-0.905997453,37.94634857,28.9621248,2006,0.196
EU2,1.655358622,42.20954113,214.9375722,2001,0.196
EU2,-2.809394895,41.12742844,63.04805188,2003,0.196
EU2,-3.349613069,41.90167005,115.3438596,2003,0.196
EU2,-2.774131777,37.36990302,40.29143478,2007,0.196
EU2,-6.019947951,40.37750981,39.91681074,2002,0.196
EU2,-4.771006795,42.72605545,95.37678474,2003,0.196
EU2,-4.539454359,40.21649904,61.5471739,2000,0.196
EU2,-2.908377011,38.40655815,27.83611613,2006,0.196
EU2,-3.079397349,37.69457353,26.61366157,2006,0.196
EU2,-2.104049456,38.61944827,55.74332516,2004,0.196
EU2,-3.047202387,40.49699747,32.41169636,2003,0.196
EU2,-6.472741889,36.96462652,42.29670157,2007,0.196
EU2,-2.731583669,42.65838795,46.9326139,2005,0.196
EU2,-5.702974267,39.62767012,63.17073699,2001,0.196
EU2,-6.154541843,41.91196315,64.39339226,2002,0.196
EU2,-5.019824244,42.86601155,57.75911166,2002,0.196
EU2,2.554632216,41.80226597,65.51063292,2001,0.196
EU2,-5.762765306,40.24779962,52.6182526,2001,0.196
EU2,0.219811026,42.6249541,167.7748978,2004,0.196
EU2,-0.449880913,40.53191632,27.2249981,2005,0.196
EU2,-6.557342415,40.82247108,29.77297026,2002,0.196
EU2,-5.761478366,36.60795676,29.37695431,2007,0.196
EU2,-3.458368455,41.93731342,18.71981483,2003,0.196
EU2,-6.436028567,38.04516662,54.40587443,2008,0.196
EU2,-2.118016393,41.16024027,31.92808618,2003,0.196
EU2,-1.728725006,39.69722112,30.482767,2003,0.196
EU2,1.854976793,41.88748699,62.17214563,2000,0.196
EU2,2.321651253,42.20641106,149.9303276,2001,0.196
EU2,-2.234868927,38.19682043,110.5536538,2004,0.196
EU2,-5.168334969,36.98074014,12.27964964,2007,0.196
EU2,-3.767725458,40.55751722,48.75529527,2000,0.196
EU2,-2.987746011,42.92885601,198.1109463,2005,0.196
EU2,-5.045689479,39.46092946,45.99435802,2001,0.196
EU2,-6.119863146,39.96570562,53.76987703,2001,0.196
EU2,2.345876436,42.20655177,96.02441568,2001,0.196
EU2,-1.912077461,39.15847671,25.799517,2004,0.196
EU2,-1.58825532,39.72262646,57.01016577,2003,0.196
EU2,1.96212167,41.96956257,75.29510374,2000,0.196
EU2,1.723664082,42.42645796,100.9790506,2001,0.196
EU2,2.11410753,42.32207232,128.0538696,2001,0.196
EU2,1.242943814,41.34836863,40.29512302,2000,0.196
EU2,-6.252253047,39.58157792,32.06110759,2001,0.196
EU2,-2.75932557,41.78486376,0,2004,0.196
EU2,-5.487451239,37.80352342,43.53785999,2007,0.196
EU2,-2.865068631,42.99181127,236.7929466,2005,0.196
EU2,-4.793612864,41.80713764,42.61787702,2002,0.196
EU2,-5.011038572,36.55088803,25.69474056,2007,0.196
EU2,1.718820569,42.0661724,54.83178994,2001,0.196
EU2,-2.964089025,41.44284395,5.019202855,2003,0.196
EU2,0.276008232,41.32052922,4.388223855,2005,0.196
EU2,-5.622142532,39.95381746,42.78265563,2001,0.196
EU2,-0.814374955,42.00747949,89.56233522,2004,0.196
EU2,-6.660149647,39.22114416,67.13330643,2001,0.196
EU2,-1.351875691,39.35912867,77.22117928,2006,0.196
EU2,-2.987715547,43.0819377,115.7596544,2005,0.196
EU2,0.349623822,42.43893413,38.73911905,2004,0.196
EU2,-3.593222968,42.17085868,90.84185835,2003,0.196
EU2,-1.976702997,40.27626755,69.90455107,2003,0.196
EU2,-1.995408224,40.60074238,45.03000601,2004,0.196
EU2,-2.598954449,38.44195564,26.56906227,2006,0.196
EU2,-5.85177949,40.40776832,57.89631015,2002,0.196
EU2,-6.79729438,40.73723119,33.82958682,2002,0.196
EU2,-4.207206423,41.34644421,43.08841877,2004,0.196
EU2,-2.298577962,43.18784335,75.65278049,2005,0.196
EU2,-4.909782082,42.4716841,91.37856392,2002,0.196
EU2,-6.205126361,39.01291734,53.61156028,2001,0.196
EU2,-3.706297237,42.53945492,79.6069688,2003,0.196
EU2,-5.777344159,38.56287941,45.01844062,2002,0.196
EU2,1.099649493,42.56189235,155.9138785,2001,0.196
EU2,1.420205287,41.43200139,59.34733063,2000,0.196
EU2,-6.604466989,38.12080688,43.20422764,2002,0.196
EU2,-0.891722197,39.99133314,68.17287836,2005,0.196
EU2,-2.591655816,41.65829478,34.01143059,2003,0.196
EU2,-7.40580508,37.45851297,70.99122618,2007,0.196
EU2,-2.069199792,39.52926141,11.49225895,2003,0.196
EU2,-5.411337228,39.61607688,62.33466983,2001,0.196
EU2,0.873802977,41.30611205,48.11691765,2000,0.196
EU2,-3.13361261,42.37945169,88.47641888,2003,0.196
EU2,2.443804621,42.08998884,117.2957158,2001,0.196
EU2,-4.528374441,40.76615018,28.8967438,2002,0.196
EU2,-2.921040243,37.27995541,34.89885971,2007,0.196
EU2,-2.649888173,39.73969286,47.02539954,2003,0.196
EU2,-5.619848279,36.38585247,20.76407123,2007,0.196
EU2,-3.968192419,41.34870337,101.2746616,2004,0.196
EU2,-5.315176805,36.635495,60.12699381,2007,0.196
EU2,-3.677253105,40.95444671,52.61621784,2000,0.196
EU2,3.144770318,41.94714357,223.3248056,2001,0.196
EU2,-4.696630797,43.13239022,63.02128784,2000,0.196
EU2,1.975197938,41.90663568,42.26080638,2000,0.196
EU2,2.721661192,42.14503637,26.38021613,2001,0.196
EU2,-4.369416691,40.52492659,26.36163895,2002,0.196
EU2,-3.675420342,40.7742955,84.97897975,2000,0.196
EU2,2.674360472,41.92876008,71.67354512,2001,0.196
EU2,-4.168226479,38.40978335,81.88320577,2004,0.196
EU2,-0.349753656,40.37653757,68.1067435,2005,0.196
EU2,-4.146350397,41.28401583,40.03579859,2004,0.196
EU2,-0.463118819,38.57735138,26.85182791,2006,0.196
EU2,-1.977516684,40.22222125,93.96624496,2003,0.196
EU2,0.697605738,41.89712735,45.81994905,2000,0.196
EU2,-0.713067288,42.47378136,84.08230931,2004,0.196
EU2,-6.913882325,38.469122,91.99113323,2002,0.196
EU2,-1.595523171,39.9389383,31.3820498,2003,0.196
EU2,1.103757881,41.20204848,90.70758201,2000,0.196
EU2,-1.787420127,40.33749971,181.6069419,2003,0.196
EU2,-4.399669152,38.53340597,70.8840098,2004,0.196
EU2,0.443045684,42.23394217,35.98918406,2004,0.196
EU2,-5.414913919,36.60647662,43.06304034,2007,0.196
EU2,-2.661442037,37.31555238,52.92341469,2007,0.196
EU2,-5.457574745,39.60609882,39.77195561,2001,0.196
EU2,0.444144189,40.99114722,26.04053801,2000,0.196
EU2,0.240205838,41.31967572,15.07091741,2005,0.196
EU2,-6.384863272,37.88185142,49.98989915,2008,0.196
EU2,-6.496375144,41.80285723,31.21637971,2002,0.196
EU2,-5.0005694,36.57810395,45.28500067,2007,0.196
EU2,-6.750346839,37.8263297,59.99164464,2008,0.196
EU2,-6.978584269,38.61442563,45.75183978,2002,0.196
EU2,2.891176779,42.09128512,54.44031613,2001,0.196
EU2,0.241249039,40.72527318,24.05501446,2000,0.196
EU2,-1.094696499,39.42727732,102.4972168,2006,0.196
EU2,0.983323364,42.01057337,14.45713319,2001,0.196
EU2,-2.943003552,38.064113,44.41594044,2006,0.196
EU2,-3.166438611,40.99234774,71.38686933,2003,0.196
EU2,-2.531773406,38.19837995,85.22383892,2006,0.196
EU2,-2.183210621,39.72833746,45.52495762,2003,0.196
EU2,-2.939687445,41.93821251,36.18801593,2003,0.196
EU2,2.867237769,41.97417745,45.60568594,2001,0.196
EU2,-6.302328049,40.38444753,16.38515023,2001,0.196
EU2,-0.781776537,42.2500026,70.0058705,2004,0.196
EU2,-6.760068188,37.1236056,35.5570243,2007,0.196
EU2,-5.987802897,42.37660123,36.4616489,2003,0.196
EU2,-4.809382687,40.2035848,72.61789704,2004,0.196
EU2,-2.705131839,43.09056313,119.0193755,2005,0.196
EU2,1.429779545,41.53120725,36.68925671,2000,0.196
EU2,1.116152737,42.41808195,65.75784695,2001,0.196
EU2,-4.474543386,43.09945083,5.367061191,2000,0.196
EU2,-4.319815204,41.00292735,25.74315753,2003,0.196
EU2,-1.094975427,39.84170418,38.1638086,2006,0.196
EU2,-0.25246841,39.86984094,37.37984863,2006,0.196
EU2,0.61362936,41.8864063,19.95648106,2000,0.196
EU2,-3.049195481,43.1539648,244.0193463,2005,0.196
EU2,-3.289254493,41.88382484,181.684174,2003,0.196
EU2,-2.605252389,37.27030984,40.73782881,2007,0.196
EU2,-3.416510999,37.12601407,61.81741201,2007,0.196
EU2,-4.344747255,43.34416626,129.728352,2000,0.196
EU2,-4.311200124,42.93035165,182.5143753,2003,0.196
EU2,1.021482082,41.9481967,42.92787625,2000,0.196
EU2,-3.445881988,38.27957695,45.39295453,2006,0.196
EU2,-4.893241885,43.129305,183.2605405,2002,0.196
EU2,-4.680195657,40.20553259,19.74336527,2004,0.196
EU2,-4.701451511,42.86218257,22.97754532,2003,0.196
EU2,-3.578103445,37.64811795,24.24419077,2006,0.196
EU2,-1.82776121,43.35506889,103.1694587,2005,0.196
EU2,-1.94615774,40.7264193,0,2003,0.196
EU2,-2.940065434,41.53290601,40.90850452,2004,0.196
EU2,-4.45413854,41.16344484,43.71130839,2003,0.196
EU2,-0.242756382,40.40105592,41.82710868,2006,0.196
EU2,-3.963928371,43.44705551,38.41931428,2000,0.196
EU2,-6.071669681,41.08134972,80.57735324,2002,0.196
EU2,0.971534791,41.2358221,37.61243366,2000,0.196
EU2,-1.033107259,39.13794452,70.4109122,2006,0.196
EU2,-5.446147491,42.81267052,38.0328993,2002,0.196
EU2,-0.692807745,38.57309705,31.95744964,2006,0.196
EU2,0.479610608,41.30715813,102.0483122,2000,0.196
EU2,-1.242165299,39.10524589,68.73993804,2006,0.196
EU2,-5.185520322,37.96270569,55.98765133,2006,0.196
EU2,-4.154804144,40.40115171,14.32297594,2000,0.196
EU2,-2.891832274,41.70400374,0,2003,0.196
EU2,-2.327618183,42.78280203,135.1265315,2005,0.196
EU2,0.263021333,42.19376462,31.34918463,2004,0.196
EU2,2.927543326,42.01025699,56.74277781,2001,0.196
EU2,-3.803866441,41.59316085,47.52451375,2003,0.196
EU2,0.191238725,42.17401812,29.28043638,2004,0.196
EU2,-1.666525424,40.49832195,198.2289708,2005,0.196
EU2,-4.202429869,38.40042582,64.98922925,2004,0.196
EU2,1.655549564,42.20053755,196.6472604,2001,0.196
EU2,-2.904038146,41.57791708,6.459633576,2003,0.196
EU2,-6.036315207,36.34176409,55.49398864,2007,0.196
EU2,-2.704307518,43.26164703,88.54384489,2005,0.196
EU2,-4.449189344,41.47875557,38.96863549,2002,0.196
EU2,-4.33479645,41.15588253,63.73639401,2004,0.196
EU2,-0.549106046,40.07467182,46.48965365,2006,0.196
EU2,2.93921479,42.43354796,60.37454012,2001,0.196
EU2,-2.571059529,37.33328653,75.95710386,2007,0.196
EU2,-3.913248938,40.83571517,161.4761237,2000,0.196
EU2,-2.79483851,38.05493522,40.15576191,2006,0.196
EU2,-3.541154854,40.28853619,85.85585831,2000,0.196
EU2,-3.560274443,41.17126212,127.3765129,2004,0.196
EU2,-0.064880465,42.02677182,68.17060763,2004,0.196
EU2,2.721146842,42.26211398,56.62082147,2001,0.196
EU2,-2.828668963,42.84768355,47.06594685,2005,0.196
EU2,-4.542933135,40.369598,46.16804434,2002,0.196
EU2,-3.447638852,40.37902557,22.53001455,2000,0.196
EU2,-4.99020646,40.75910774,28.14085636,2002,0.196
EU2,1.226471962,41.95154737,59.86809669,2000,0.196
EU2,-6.651882507,42.15736225,60.22029999,2002,0.196
EU2,-6.087283128,40.18106896,17.71062591,2001,0.196
EU2,1.444212703,41.92768687,73.05285968,2000,0.196
EU2,0.122211097,40.74037788,30.68644501,2005,0.196
EU2,-2.232763969,41.53936924,66.94991585,2003,0.196
EU2,-2.646147068,38.16273103,47.67657716,2006,0.196
EU2,-2.548699929,37.29714881,5.023527975,2007,0.196
EU2,-0.225002623,42.5080204,25.47961129,2004,0.196
EU2,-1.867701716,40.46443441,55.80606829,2003,0.196
EU2,0.125672953,41.74914639,0,2004,0.196
EU2,-1.013854896,42.57844689,43.84210312,2005,0.196
EU2,-2.531737468,41.64005246,75.21714468,2004,0.196
EU2,2.842899915,42.05520407,129.0033188,2001,0.196
EU2,-4.195675619,43.29179696,275.6396762,2000,0.196
EU2,-4.549849089,42.17993431,219.0591443,2003,0.196
EU2,-3.43236379,41.65820694,21.13780579,2003,0.196
EU2,-6.67030641,37.84279501,43.92074855,2008,0.196
EU2,-2.455637956,37.68433075,63.83328892,2007,0.196
EU2,-3.110722267,43.17193092,104.6898189,2005,0.196
EU2,-1.770558154,39.96795459,0,2003,0.196
EU2,-2.137563636,40.57486599,40.64372912,2003,0.196
EU2,-2.45838412,43.20672047,253.3384253,2005,0.196
EU2,-2.553316231,41.99139802,18.88761454,2003,0.196
EU2,0.123423982,42.33442452,47.37890195,2004,0.196
EU2,0.728308705,42.05083571,55.92356714,2001,0.196
EU2,-2.426942022,38.45926434,94.37523856,2004,0.196
EU2,-2.605104634,43.36039497,64.84412188,2005,0.196
EU2,-0.798374002,39.98058836,40.44285702,2006,0.196
EU2,-3.721292621,41.71980456,41.3945257,2002,0.196
EU2,-3.097875165,42.82975977,49.30738298,2005,0.196
EU2,-3.854627093,42.70054062,32.30722277,2003,0.196
EU2,-5.983745565,37.71991104,25.91193683,2007,0.196
EU2,-4.089947059,40.76211652,64.7098448,2000,0.196
EU2,-5.196443641,39.8185334,10.91190085,2004,0.196
EU2,-1.307071396,42.09685958,27.5964965,2005,0.196
EU2,2.421907411,41.83770125,123.9804647,2001,0.196
EU2,-2.691500805,38.23495747,106.1625006,2006,0.196
EU2,-6.375732021,40.31407821,44.08402065,2001,0.196
EU2,-4.579096144,40.40514329,35.63969324,2002,0.196
EU2,-4.113551498,42.84239656,192.0305396,2000,0.196
EU2,-2.889633776,42.97382791,232.385436,2005,0.196
EU2,-4.715202722,40.19601048,25.27682554,2004,0.196
EU2,-4.945750618,39.21037771,58.66197824,2001,0.196
EU2,-2.976039458,41.49689047,8.86805468,2004,0.196
EU2,-3.725498469,43.14267068,119.1806192,2000,0.196
EU2,-3.822734221,41.18770147,0,2003,0.196
EU2,-4.553604304,41.83765426,96.2769878,2003,0.196
EU2,-4.720092115,38.01549321,17.73091617,2006,0.196
EU2,-5.2320804,40.19620311,35.5398886,2002,0.196
EU2,-4.545818107,40.49567623,0,2002,0.196
EU2,-5.713633223,40.19491797,44.20642791,2001,0.196
EU2,0.295275994,40.85264823,49.65732464,2000,0.196
EU2,-3.699383928,38.48561363,47.11290753,2004,0.196
EU2,-3.41234996,38.41488058,46.66311423,2006,0.196
EU2,-1.032580319,39.57039182,35.02460014,2006,0.196
EU2,-7.389269437,37.70162302,66.63274087,2008,0.196
EU2,-1.089723347,40.03080165,30.1992018,2005,0.196
EU2,-0.293809908,40.88864069,32.0837525,2004,0.196
EU2,-0.804712895,37.908457,31.42631108,2006,0.196
EU2,-5.809228731,38.20173542,66.16038737,2002,0.196
EU2,-3.650896371,36.89059436,30.29802244,2007,0.196
EU2,-2.95454742,37.82978684,27.9302008,2006,0.196
EU2,2.192871527,41.85433319,32.22229228,2001,0.196
EU2,-4.729997081,37.95226613,54.8783696,2006,0.196
EU2,-3.306258395,42.91043713,109.9043798,2003,0.196
EU2,-3.024583312,43.11795434,145.9979976,2005,0.196
EU2,-4.069018628,39.43797187,86.87094405,2004,0.196
EU2,1.231042375,42.22179242,83.214758,2001,0.196
EU2,-3.673577349,36.91751044,76.33183997,2007,0.196
EU2,-1.563801743,40.33493893,27.70296977,2005,0.196
EU2,-0.012536743,40.80964095,36.05138322,2005,0.196
EU2,-2.585762809,40.6944534,53.5372183,2003,0.196
EU2,-1.997609738,41.24032259,82.8397479,2005,0.196
EU2,1.284594792,42.03348457,53.90626174,2001,0.196
EU2,-5.004185866,36.7177467,29.08290146,2007,0.196
EU2,-3.446055537,41.90133593,0,2003,0.196
EU2,-2.85621704,41.50581028,55.00047422,2003,0.196
EU2,2.577936285,41.91943964,49.96249493,2001,0.196
EU2,-6.221782153,37.98623491,41.20191702,2002,0.196
EU2,-3.484741924,37.23392067,30.1352492,2007,0.196
EU2,-5.050627192,41.18138813,55.24729846,2002,0.196
EU2,-6.649288401,40.22988548,17.06935705,2001,0.196
EU2,-0.521144491,42.71291698,90.27894787,2004,0.196
EU2,-2.795455116,41.77592703,0,2004,0.196
EU2,-2.795110773,41.88400634,36.94661748,2003,0.196
EU2,-1.939590924,40.39304735,43.83104174,2003,0.196
EU2,-1.648684,39.61523054,47.33225273,2003,0.196
EU2,-2.976022842,41.54192625,65.20690033,2004,0.196
EU2,1.431715496,41.94552908,30.18184203,2000,0.196
EU2,-1.389848818,40.22454557,60.05764873,2005,0.196
EU2,-1.237359636,40.2133147,6.89630634,2005,0.196
EU2,-4.523481359,42.09022898,62.14860788,2003,0.196
EU2,-4.086316389,38.29341869,64.27350541,2006,0.196
EU2,2.333574487,42.22449295,86.3790836,2001,0.196
EU2,-3.825449464,40.44901588,45.59915757,2000,0.196
EU2,-1.317070083,39.35863042,51.76604565,2006,0.196
EU2,-0.821710673,40.35036488,93.89336079,2005,0.196
EU2,-4.664066387,36.52018187,77.91192852,2007,0.196
EU2,-2.509537755,38.10816576,32.79528325,2004,0.196
EU2,-2.273706366,39.99922777,41.55253716,2003,0.196
EU2,-0.703704068,38.5913317,48.12813865,2006,0.196
EU2,-0.821462854,42.8540958,108.8476456,2004,0.196
EU2,-4.275606038,41.78704009,6.22595591,2002,0.196
EU2,-3.683432426,38.00806522,24.96842773,2006,0.196
EU2,-3.991922747,42.88853958,23.06885272,2000,0.196
EU2,-6.66461249,38.02290048,19.84603778,2008,0.196
EU2,-2.908939592,37.95593988,32.88851591,2006,0.196
EU2,1.86060409,42.24778719,129.8347573,2001,0.196
EU2,-4.283020871,37.11078917,63.7048599,2007,0.196
EU2,-3.635616604,42.77400688,39.44342462,2003,0.196
EU2,-4.82040374,40.17638651,51.51466696,2004,0.196
EU2,-0.155778834,40.78624411,37.48226008,2006,0.196
EU2,-4.047674815,39.56430659,21.66351065,2004,0.196
EU2,-2.26887986,40.449651,80.27782321,2003,0.196
EU2,-0.913882325,38.469122,34.77876503,2006,0.196
EU2,-2.562739914,40.59527506,5.16094482,2003,0.196
EU2,-6.983395818,38.02880296,14.33125442,2008,0.196
EU2,-1.367000636,40.19719958,22.46650682,2005,0.196
EU2,-3.627320854,41.94552105,91.57824423,2003,0.196
EU2,-2.013031098,40.20451158,34.41614095,2003,0.196
EU2,-4.188565406,40.31072284,42.38988183,2000,0.196
EU2,-6.825323476,37.98092896,42.69768113,2008,0.196
EU2,-3.633600905,42.57590181,41.75351769,2003,0.196
EU2,1.087110303,41.36389675,135.1236136,2000,0.196
EU2,-6.209480471,42.30953823,45.22760097,2002,0.196
EU2,-0.626541453,38.84206724,45.5371814,2006,0.196
EU2,-6.842349731,40.07149958,58.65866829,2001,0.196
EU2,-3.166393325,40.97433181,72.12563719,2003,0.196
EU2,-0.719445788,38.4564862,28.96942907,2006,0.196
EU2,-2.774535755,37.23469813,43.11296514,2007,0.196
EU2,-6.061236992,39.69400298,29.80350677,2001,0.196
EU2,-3.433634904,41.84734409,59.46701771,2003,0.196
EU2,-4.981462553,38.83135777,59.39577377,2002,0.196
EU2,-1.489358413,39.44208375,89.37845491,2006,0.196
EU2,2.273819922,42.15208197,141.4061824,2001,0.196
EU2,-0.818166905,38.60253295,75.84527519,2006,0.196
EU2,-4.963223947,43.01106883,373.9261045,2002,0.196
EU2,-3.422658534,42.00950173,0,2003,0.196
EU2,-5.382199638,36.99466341,40.49094292,2007,0.196
EU2,-2.514360304,40.74822532,30.8368334,2003,0.196
EU2,-0.992470049,38.93903376,43.94003774,2004,0.196
EU2,1.377529316,42.17892999,50.08788265,2001,0.196
EU2,-2.090740115,43.09633511,46.59377677,2005,0.196
EU2,-2.987776237,42.77577018,85.52648317,2005,0.196
EU2,-1.953599076,40.24903424,104.2823026,2003,0.196
EU2,-0.446058374,42.45913455,22.41880554,2004,0.196
EU2,-2.253081426,42.88139536,19.96935658,2005,0.196
EU2,-1.234953246,39.39345232,40.04809622,2006,0.196
EU2,2.614220816,41.90155424,71.28052778,2001,0.196
EU2,-0.938463764,38.81195133,41.2101358,2004,0.196
EU2,-5.602417932,36.19697197,18.42851716,2007,0.196
EU2,-2.670913047,42.59519197,98.98363334,2005,0.196
EU2,-0.602279309,39.89562164,35.09802024,2006,0.196
EU2,-7.012923277,38.20051825,46.435983,2002,0.196
EU2,-6.048652685,39.44146099,60.38226382,2001,0.196
EU2,0.04101687,41.23366972,14.80543243,2005,0.196
EU2,-3.720677707,40.57583739,28.35578812,2000,0.196
EU2,-2.716102663,40.65881363,20.95072221,2003,0.196
EU2,2.902854891,42.36147677,61.46124219,2001,0.196
EU2,-2.766012969,43.23477664,412.160924,2005,0.196
EU2,-3.336598627,36.87387172,41.6918599,2007,0.196
EU2,-2.044975529,37.87098645,21.12783193,2007,0.196
EU2,-5.84631887,39.71432364,41.46421632,2001,0.196
EU2,-2.056749643,41.27685192,29.96117212,2005,0.196
EU2,-0.176095487,38.57978323,104.8136726,2006,0.196
EU2,-2.085884416,40.89876443,161.8939679,2003,0.196
EU2,1.344504117,42.05237641,29.25472757,2001,0.196
EU2,0.886280725,42.3870567,125.6788726,2001,0.196
EU2,-4.331483738,41.57925385,37.77804734,2002,0.196
EU2,-2.433683066,43.21560531,268.2144622,2005,0.196
EU2,-0.802927752,41.98924946,24.27070972,2004,0.196
EU2,-4.893630036,42.74210275,58.15020358,2003,0.196
EU2,1.859305279,42.3198205,106.7190532,2001,0.196
EU2,-6.239074103,40.49103972,68.20299152,2002,0.196
EU2,-5.511602523,36.82978023,7.2272501,2007,0.196
EU2,-5.356864797,36.53553855,42.54795762,2007,0.196
EU2,-4.365564585,41.48878585,24.51386124,2002,0.196
EU2,-6.170349662,39.87687291,51.27361987,2001,0.196
EU2,-2.105832009,40.29535539,41.35590907,2003,0.196
EU2,-6.60213619,40.89546769,34.73974728,2002,0.196
EU2,2.590914002,41.77538079,67.38009494,2001,0.196
EU2,-6.955729034,37.79402922,23.4006884,2007,0.196
EU2,-2.522311215,42.90084522,127.6280834,2005,0.196
EU2,-3.577101507,43.05346914,72.50603708,2003,0.196
EU2,-0.1607583,40.66927918,31.03665089,2006,0.196
EU2,-4.42519828,43.09107171,55.99759565,2000,0.196
EU2,-2.521998639,37.94599142,38.36787018,2007,0.196
EU2,-2.963211229,42.97387521,51.83281025,2005,0.196
EU2,-7.180102624,37.90585122,97.20013097,2008,0.196
EU2,-5.696213236,36.97893062,20.89143097,2007,0.196
EU2,-3.711557857,38.55763385,12.23530115,2004,0.196
EU2,1.384841836,41.89084227,36.21750154,2000,0.196
EU2,-1.596259165,39.90291046,34.97476013,2003,0.196
EU2,-0.606744891,40.10290178,34.76891175,2006,0.196
EU2,-1.721885696,40.06652848,6.403740809,2003,0.196
EU2,2.212416452,42.22372501,70.99293254,2001,0.196
EU2,-2.362067951,42.99911781,65.9398974,2005,0.196
EU2,-4.384360632,38.93006967,17.91500214,2004,0.196
EU2,-3,42.96487626,117.4173174,2005,0.196
EU2,-4.578510547,39.36009396,62.2858843,2004,0.196
EU2,-3.345800896,41.19012106,53.96355489,2003,0.196
EU2,0.04603239,41.38689944,30.856935,2004,0.196
EU2,-0.315320552,42.67225649,259.6305976,2004,0.196
EU2,-1.898974918,38.50956121,24.3682964,2004,0.196
EU2,-3.512874508,41.20751346,110.1855373,2004,0.196
EU2,-6.311461819,38.02436151,44.25496826,2002,0.196
EU2,-0.737514916,40.75408896,45.61447404,2005,0.196
EU2,-6.376428946,40.296079,98.1021396,2001,0.196
EU2,1.554775812,42.37041973,12.63190313,2001,0.196
EU2,-3.763795693,39.15204128,13.23900226,2004,0.196
EU2,-5.023162587,40.28111867,40.6905796,2002,0.196
EU2,-3.574087088,42.72930601,57.43041516,2003,0.196
EU2,-1.314686316,39.45770269,41.83345655,2006,0.196
EU2,-4.983427374,40.12866556,34.961109,2002,0.196
EU2,-6.059101575,40.82885132,39.94267866,2002,0.196
EU2,-3.55714207,42.19805777,22.69886754,2003,0.196
EU2,-0.948361845,40.05540951,67.48174581,2005,0.196
EU2,-4.412413502,40.88472998,65.12926953,2003,0.196
EU2,-6.499021109,37.19047603,43.13513027,2007,0.196
EU2,-3.575588056,42.89138991,23.49900318,2003,0.196
EU2,-5.253881654,42.90666358,159.9216061,2002,0.196
EU2,-2.645797975,38.23482845,32.46484955,2006,0.196
EU2,2.636744835,42.18082344,45.01524748,2001,0.196
EU2,-4.392233693,38.14599961,25.130657,2006,0.196
EU2,-6.60452666,42.12936659,60.97255072,2002,0.196
EU2,-3.814638221,40.53017028,75.53292533,2000,0.196
EU2,-0.923009471,38.55037897,38.06698011,2006,0.196
EU2,-4.07980233,39.38381133,70.77302948,2004,0.196
EU2,-4.637656722,38.90876938,15.08069856,2004,0.196
EU2,-4.844820303,36.60765735,52.24069738,2007,0.196
EU2,-1.765028949,40.27420173,42.67530657,2003,0.196
EU2,-3.70100953,37.45817504,46.4620248,2007,0.196
EU2,-6.083015143,39.73058391,17.82117889,2001,0.196
EU2,-2.976386165,40.53303966,10.62752497,2003,0.196
EU2,2.228791957,41.87259307,63.84237235,2001,0.196
EU2,0.520264787,42.11857009,114.4558838,2004,0.196
EU2,-5.267043509,36.51925509,56.52772199,2007,0.196
EU2,-1.401385639,40.23371412,0,2005,0.196
